frame,x_0,y_0,dx_0,dy_0,velocity_0,acceleration_0,x_1,y_1,dx_1,dy_1,velocity_1,acceleration_1,x_2,y_2,dx_2,dy_2,velocity_2,acceleration_2,x_3,y_3,dx_3,dy_3,velocity_3,acceleration_3,x_4,y_4,dx_4,dy_4,velocity_4,acceleration_4,x_5,y_5,dx_5,dy_5,velocity_5,acceleration_5,x_6,y_6,dx_6,dy_6,velocity_6,acceleration_6,x_7,y_7,dx_7,dy_7,velocity_7,acceleration_7,x_8,y_8,dx_8,dy_8,velocity_8,acceleration_8,x_9,y_9,dx_9,dy_9,velocity_9,acceleration_9,x_10,y_10,dx_10,dy_10,velocity_10,acceleration_10,x_11,y_11,dx_11,dy_11,velocity_11,acceleration_11,x_12,y_12,dx_12,dy_12,velocity_12,acceleration_12,x_13,y_13,dx_13,dy_13,velocity_13,acceleration_13,x_14,y_14,dx_14,dy_14,velocity_14,acceleration_14
279,304.34556360390354,766.5873369517084,24.750844347597365,-13.925174939910221,28.399204091419463,4.204560509037858,335.0444400793495,751.4367911449827,30.698876475445957,-15.150545806725631,34.23390213072972,5.834698039310254,371.6913486826441,735.0608744714417,36.646908603294605,-16.37591667354104,40.139339270558345,5.905437139828628,424.4728478354988,623.0678946727802,52.78149915285468,-111.99297979866151,123.80756914262635,83.668229872068,463.5918528656746,577.1181525430354,39.1190050301758,-45.94974212974478,60.34629529922248,-63.461273843403866,498.7407172422025,536.005121269505,35.14886437652791,-41.113031273530396,54.08996216912932,-6.256333130093161,545.6449448660662,483.316971464613,46.90422762386373,-52.68814980489202,70.54110644761651,16.45114427848719,553.938752931299,475.0354345459808,8.293808065232724,-8.281536918632185,11.720542050502068,-58.820564397114445,578.1643876529266,451.44937394957077,24.22563472162767,-23.58606059641005,33.810998685683025,22.090456635180956,600.4317588737883,431.5407096793186,22.26737122086172,-19.90866427025219,29.869562000693563,-3.941436684989462,628.3908673117037,412.6787279464809,27.959108437915347,-18.861981732837705,33.72663783321742,3.8570758325238543,651.6409456831436,395.86536027287326,23.25007837143994,-16.813367673607615,28.692428910881926,-5.034208922335491,673.2245585890876,382.54122463453996,21.583612905943937,-13.324135638333303,25.365033739034,-3.3273951718479253,693.1417060295356,372.70632103148097,19.917147440448048,-9.83490360305899,22.213016252774157,-3.152017486259844,711.3923880044878,366.36064946369623,18.25068197495216,-6.345671567784734,19.322394784214385,-2.8906214685597718
280,335.0444400793495,751.4367911449827,30.698876475445957,-15.150545806725631,34.23390213072972,5.834698039310254,371.6913486826441,735.0608744714417,36.646908603294605,-16.37591667354104,40.139339270558345,5.905437139828628,424.4728478354988,623.0678946727802,52.78149915285468,-111.99297979866151,123.80756914262635,83.668229872068,463.5918528656746,577.1181525430354,39.1190050301758,-45.94974212974478,60.34629529922248,-63.461273843403866,498.7407172422025,536.005121269505,35.14886437652791,-41.113031273530396,54.08996216912932,-6.256333130093161,545.6449448660662,483.316971464613,46.90422762386373,-52.68814980489202,70.54110644761651,16.45114427848719,553.938752931299,475.0354345459808,8.293808065232724,-8.281536918632185,11.720542050502068,-58.820564397114445,578.1643876529266,451.44937394957077,24.22563472162767,-23.58606059641005,33.810998685683025,22.090456635180956,600.4317588737883,431.5407096793186,22.26737122086172,-19.90866427025219,29.869562000693563,-3.941436684989462,628.3908673117037,412.6787279464809,27.959108437915347,-18.861981732837705,33.72663783321742,3.8570758325238543,651.6409456831436,395.86536027287326,23.25007837143994,-16.813367673607615,28.692428910881926,-5.034208922335491,673.2245585890876,382.54122463453996,21.583612905943937,-13.324135638333303,25.365033739034,-3.3273951718479253,693.1417060295356,372.70632103148097,19.917147440448048,-9.83490360305899,22.213016252774157,-3.152017486259844,711.3923880044878,366.36064946369623,18.25068197495216,-6.345671567784734,19.322394784214385,-2.8906214685597718,727.976604513944,363.5042099311858,16.58421650945627,-2.8564395325104215,16.828412998123447,-2.493981786090938
281,371.6913486826441,735.0608744714417,36.646908603294605,-16.37591667354104,40.139339270558345,5.905437139828628,424.4728478354988,623.0678946727802,52.78149915285468,-111.99297979866151,123.80756914262635,83.668229872068,463.5918528656746,577.1181525430354,39.1190050301758,-45.94974212974478,60.34629529922248,-63.461273843403866,498.7407172422025,536.005121269505,35.14886437652791,-41.113031273530396,54.08996216912932,-6.256333130093161,545.6449448660662,483.316971464613,46.90422762386373,-52.68814980489202,70.54110644761651,16.45114427848719,553.938752931299,475.0354345459808,8.293808065232724,-8.281536918632185,11.720542050502068,-58.820564397114445,578.1643876529266,451.44937394957077,24.22563472162767,-23.58606059641005,33.810998685683025,22.090456635180956,600.4317588737883,431.5407096793186,22.26737122086172,-19.90866427025219,29.869562000693563,-3.941436684989462,628.3908673117037,412.6787279464809,27.959108437915347,-18.861981732837705,33.72663783321742,3.8570758325238543,651.6409456831436,395.86536027287326,23.25007837143994,-16.813367673607615,28.692428910881926,-5.034208922335491,673.2245585890876,382.54122463453996,21.583612905943937,-13.324135638333303,25.365033739034,-3.3273951718479253,693.1417060295356,372.70632103148097,19.917147440448048,-9.83490360305899,22.213016252774157,-3.152017486259844,711.3923880044878,366.36064946369623,18.25068197495216,-6.345671567784734,19.322394784214385,-2.8906214685597718,727.976604513944,363.5042099311858,16.58421650945627,-2.8564395325104215,16.828412998123447,-2.493981786090938,754.9475417186878,345.22172448742924,26.97093720474379,-18.28248544375657,32.58344253917016,15.75502954104671
282,424.4728478354988,623.0678946727802,52.78149915285468,-111.99297979866151,123.80756914262635,83.668229872068,463.5918528656746,577.1181525430354,39.1190050301758,-45.94974212974478,60.34629529922248,-63.461273843403866,498.7407172422025,536.005121269505,35.14886437652791,-41.113031273530396,54.08996216912932,-6.256333130093161,545.6449448660662,483.316971464613,46.90422762386373,-52.68814980489202,70.54110644761651,16.45114427848719,553.938752931299,475.0354345459808,8.293808065232724,-8.281536918632185,11.720542050502068,-58.820564397114445,578.1643876529266,451.44937394957077,24.22563472162767,-23.58606059641005,33.810998685683025,22.090456635180956,600.4317588737883,431.5407096793186,22.26737122086172,-19.90866427025219,29.869562000693563,-3.941436684989462,628.3908673117037,412.6787279464809,27.959108437915347,-18.861981732837705,33.72663783321742,3.8570758325238543,651.6409456831436,395.86536027287326,23.25007837143994,-16.813367673607615,28.692428910881926,-5.034208922335491,673.2245585890876,382.54122463453996,21.583612905943937,-13.324135638333303,25.365033739034,-3.3273951718479253,693.1417060295356,372.70632103148097,19.917147440448048,-9.83490360305899,22.213016252774157,-3.152017486259844,711.3923880044878,366.36064946369623,18.25068197495216,-6.345671567784734,19.322394784214385,-2.8906214685597718,727.976604513944,363.5042099311858,16.58421650945627,-2.8564395325104215,16.828412998123447,-2.493981786090938,754.9475417186878,345.22172448742924,26.97093720474379,-18.28248544375657,32.58344253917016,15.75502954104671,771.5790862068856,344.03904901039266,16.631544488197733,-1.1826754770365824,16.673541715750858,-15.9099008234193
283,463.5918528656746,577.1181525430354,39.1190050301758,-45.94974212974478,60.34629529922248,-63.461273843403866,498.7407172422025,536.005121269505,35.14886437652791,-41.113031273530396,54.08996216912932,-6.256333130093161,545.6449448660662,483.316971464613,46.90422762386373,-52.68814980489202,70.54110644761651,16.45114427848719,553.938752931299,475.0354345459808,8.293808065232724,-8.281536918632185,11.720542050502068,-58.820564397114445,578.1643876529266,451.44937394957077,24.22563472162767,-23.58606059641005,33.810998685683025,22.090456635180956,600.4317588737883,431.5407096793186,22.26737122086172,-19.90866427025219,29.869562000693563,-3.941436684989462,628.3908673117037,412.6787279464809,27.959108437915347,-18.861981732837705,33.72663783321742,3.8570758325238543,651.6409456831436,395.86536027287326,23.25007837143994,-16.813367673607615,28.692428910881926,-5.034208922335491,673.2245585890876,382.54122463453996,21.583612905943937,-13.324135638333303,25.365033739034,-3.3273951718479253,693.1417060295356,372.70632103148097,19.917147440448048,-9.83490360305899,22.213016252774157,-3.152017486259844,711.3923880044878,366.36064946369623,18.25068197495216,-6.345671567784734,19.322394784214385,-2.8906214685597718,727.976604513944,363.5042099311858,16.58421650945627,-2.8564395325104215,16.828412998123447,-2.493981786090938,754.9475417186878,345.22172448742924,26.97093720474379,-18.28248544375657,32.58344253917016,15.75502954104671,771.5790862068856,344.03904901039266,16.631544488197733,-1.1826754770365824,16.673541715750858,-15.9099008234193,786.970852038164,345.67599842304406,15.391765831278462,1.6369494126514041,15.478567723936571,-1.1949739918142868
284,498.7407172422025,536.005121269505,35.14886437652791,-41.113031273530396,54.08996216912932,-6.256333130093161,545.6449448660662,483.316971464613,46.90422762386373,-52.68814980489202,70.54110644761651,16.45114427848719,553.938752931299,475.0354345459808,8.293808065232724,-8.281536918632185,11.720542050502068,-58.820564397114445,578.1643876529266,451.44937394957077,24.22563472162767,-23.58606059641005,33.810998685683025,22.090456635180956,600.4317588737883,431.5407096793186,22.26737122086172,-19.90866427025219,29.869562000693563,-3.941436684989462,628.3908673117037,412.6787279464809,27.959108437915347,-18.861981732837705,33.72663783321742,3.8570758325238543,651.6409456831436,395.86536027287326,23.25007837143994,-16.813367673607615,28.692428910881926,-5.034208922335491,673.2245585890876,382.54122463453996,21.583612905943937,-13.324135638333303,25.365033739034,-3.3273951718479253,693.1417060295356,372.70632103148097,19.917147440448048,-9.83490360305899,22.213016252774157,-3.152017486259844,711.3923880044878,366.36064946369623,18.25068197495216,-6.345671567784734,19.322394784214385,-2.8906214685597718,727.976604513944,363.5042099311858,16.58421650945627,-2.8564395325104215,16.828412998123447,-2.493981786090938,754.9475417186878,345.22172448742924,26.97093720474379,-18.28248544375657,32.58344253917016,15.75502954104671,771.5790862068856,344.03904901039266,16.631544488197733,-1.1826754770365824,16.673541715750858,-15.9099008234193,786.970852038164,345.67599842304406,15.391765831278462,1.6369494126514041,15.478567723936571,-1.1949739918142868,801.1228392125233,350.13257272538345,14.151987174359306,4.456574302339391,14.837108730999518,-0.6414589929370536
285,545.6449448660662,483.316971464613,46.90422762386373,-52.68814980489202,70.54110644761651,16.45114427848719,553.938752931299,475.0354345459808,8.293808065232724,-8.281536918632185,11.720542050502068,-58.820564397114445,578.1643876529266,451.44937394957077,24.22563472162767,-23.58606059641005,33.810998685683025,22.090456635180956,600.4317588737883,431.5407096793186,22.26737122086172,-19.90866427025219,29.869562000693563,-3.941436684989462,628.3908673117037,412.6787279464809,27.959108437915347,-18.861981732837705,33.72663783321742,3.8570758325238543,651.6409456831436,395.86536027287326,23.25007837143994,-16.813367673607615,28.692428910881926,-5.034208922335491,673.2245585890876,382.54122463453996,21.583612905943937,-13.324135638333303,25.365033739034,-3.3273951718479253,693.1417060295356,372.70632103148097,19.917147440448048,-9.83490360305899,22.213016252774157,-3.152017486259844,711.3923880044878,366.36064946369623,18.25068197495216,-6.345671567784734,19.322394784214385,-2.8906214685597718,727.976604513944,363.5042099311858,16.58421650945627,-2.8564395325104215,16.828412998123447,-2.493981786090938,754.9475417186878,345.22172448742924,26.97093720474379,-18.28248544375657,32.58344253917016,15.75502954104671,771.5790862068856,344.03904901039266,16.631544488197733,-1.1826754770365824,16.673541715750858,-15.9099008234193,786.970852038164,345.67599842304406,15.391765831278462,1.6369494126514041,15.478567723936571,-1.1949739918142868,801.1228392125233,350.13257272538345,14.151987174359306,4.456574302339391,14.837108730999518,-0.6414589929370536,814.0350477299635,357.40877191741083,12.912208517440149,7.276199192027377,14.82120789544205,-0.01590083555746702
286,553.938752931299,475.0354345459808,8.293808065232724,-8.281536918632185,11.720542050502068,-58.820564397114445,578.1643876529266,451.44937394957077,24.22563472162767,-23.58606059641005,33.810998685683025,22.090456635180956,600.4317588737883,431.5407096793186,22.26737122086172,-19.90866427025219,29.869562000693563,-3.941436684989462,628.3908673117037,412.6787279464809,27.959108437915347,-18.861981732837705,33.72663783321742,3.8570758325238543,651.6409456831436,395.86536027287326,23.25007837143994,-16.813367673607615,28.692428910881926,-5.034208922335491,673.2245585890876,382.54122463453996,21.583612905943937,-13.324135638333303,25.365033739034,-3.3273951718479253,693.1417060295356,372.70632103148097,19.917147440448048,-9.83490360305899,22.213016252774157,-3.152017486259844,711.3923880044878,366.36064946369623,18.25068197495216,-6.345671567784734,19.322394784214385,-2.8906214685597718,727.976604513944,363.5042099311858,16.58421650945627,-2.8564395325104215,16.828412998123447,-2.493981786090938,754.9475417186878,345.22172448742924,26.97093720474379,-18.28248544375657,32.58344253917016,15.75502954104671,771.5790862068856,344.03904901039266,16.631544488197733,-1.1826754770365824,16.673541715750858,-15.9099008234193,786.970852038164,345.67599842304406,15.391765831278462,1.6369494126514041,15.478567723936571,-1.1949739918142868,801.1228392125233,350.13257272538345,14.151987174359306,4.456574302339391,14.837108730999518,-0.6414589929370536,814.0350477299635,357.40877191741083,12.912208517440149,7.276199192027377,14.82120789544205,-0.01590083555746702,825.7074775904844,367.50459599912625,11.672429860520879,10.09582408171542,15.432798927534968,0.6115910320929174
287,578.1643876529266,451.44937394957077,24.22563472162767,-23.58606059641005,33.810998685683025,22.090456635180956,600.4317588737883,431.5407096793186,22.26737122086172,-19.90866427025219,29.869562000693563,-3.941436684989462,628.3908673117037,412.6787279464809,27.959108437915347,-18.861981732837705,33.72663783321742,3.8570758325238543,651.6409456831436,395.86536027287326,23.25007837143994,-16.813367673607615,28.692428910881926,-5.034208922335491,673.2245585890876,382.54122463453996,21.583612905943937,-13.324135638333303,25.365033739034,-3.3273951718479253,693.1417060295356,372.70632103148097,19.917147440448048,-9.83490360305899,22.213016252774157,-3.152017486259844,711.3923880044878,366.36064946369623,18.25068197495216,-6.345671567784734,19.322394784214385,-2.8906214685597718,727.976604513944,363.5042099311858,16.58421650945627,-2.8564395325104215,16.828412998123447,-2.493981786090938,754.9475417186878,345.22172448742924,26.97093720474379,-18.28248544375657,32.58344253917016,15.75502954104671,771.5790862068856,344.03904901039266,16.631544488197733,-1.1826754770365824,16.673541715750858,-15.9099008234193,786.970852038164,345.67599842304406,15.391765831278462,1.6369494126514041,15.478567723936571,-1.1949739918142868,801.1228392125233,350.13257272538345,14.151987174359306,4.456574302339391,14.837108730999518,-0.6414589929370536,814.0350477299635,357.40877191741083,12.912208517440149,7.276199192027377,14.82120789544205,-0.01590083555746702,825.7074775904844,367.50459599912625,11.672429860520879,10.09582408171542,15.432798927534968,0.6115910320929174,836.1401287940861,380.42004497052966,10.432651203601722,12.915448971403407,16.602681508387064,1.1698825808520965
288,600.4317588737883,431.5407096793186,22.26737122086172,-19.90866427025219,29.869562000693563,-3.941436684989462,628.3908673117037,412.6787279464809,27.959108437915347,-18.861981732837705,33.72663783321742,3.8570758325238543,651.6409456831436,395.86536027287326,23.25007837143994,-16.813367673607615,28.692428910881926,-5.034208922335491,673.2245585890876,382.54122463453996,21.583612905943937,-13.324135638333303,25.365033739034,-3.3273951718479253,693.1417060295356,372.70632103148097,19.917147440448048,-9.83490360305899,22.213016252774157,-3.152017486259844,711.3923880044878,366.36064946369623,18.25068197495216,-6.345671567784734,19.322394784214385,-2.8906214685597718,727.976604513944,363.5042099311858,16.58421650945627,-2.8564395325104215,16.828412998123447,-2.493981786090938,754.9475417186878,345.22172448742924,26.97093720474379,-18.28248544375657,32.58344253917016,15.75502954104671,771.5790862068856,344.03904901039266,16.631544488197733,-1.1826754770365824,16.673541715750858,-15.9099008234193,786.970852038164,345.67599842304406,15.391765831278462,1.6369494126514041,15.478567723936571,-1.1949739918142868,801.1228392125233,350.13257272538345,14.151987174359306,4.456574302339391,14.837108730999518,-0.6414589929370536,814.0350477299635,357.40877191741083,12.912208517440149,7.276199192027377,14.82120789544205,-0.01590083555746702,825.7074775904844,367.50459599912625,11.672429860520879,10.09582408171542,15.432798927534968,0.6115910320929174,836.1401287940861,380.42004497052966,10.432651203601722,12.915448971403407,16.602681508387064,1.1698825808520965,845.3330013407686,396.15511883162105,9.192872546682565,15.735073861091394,18.223650980897094,1.6209694725100299
289,628.3908673117037,412.6787279464809,27.959108437915347,-18.861981732837705,33.72663783321742,3.8570758325238543,651.6409456831436,395.86536027287326,23.25007837143994,-16.813367673607615,28.692428910881926,-5.034208922335491,673.2245585890876,382.54122463453996,21.583612905943937,-13.324135638333303,25.365033739034,-3.3273951718479253,693.1417060295356,372.70632103148097,19.917147440448048,-9.83490360305899,22.213016252774157,-3.152017486259844,711.3923880044878,366.36064946369623,18.25068197495216,-6.345671567784734,19.322394784214385,-2.8906214685597718,727.976604513944,363.5042099311858,16.58421650945627,-2.8564395325104215,16.828412998123447,-2.493981786090938,754.9475417186878,345.22172448742924,26.97093720474379,-18.28248544375657,32.58344253917016,15.75502954104671,771.5790862068856,344.03904901039266,16.631544488197733,-1.1826754770365824,16.673541715750858,-15.9099008234193,786.970852038164,345.67599842304406,15.391765831278462,1.6369494126514041,15.478567723936571,-1.1949739918142868,801.1228392125233,350.13257272538345,14.151987174359306,4.456574302339391,14.837108730999518,-0.6414589929370536,814.0350477299635,357.40877191741083,12.912208517440149,7.276199192027377,14.82120789544205,-0.01590083555746702,825.7074775904844,367.50459599912625,11.672429860520879,10.09582408171542,15.432798927534968,0.6115910320929174,836.1401287940861,380.42004497052966,10.432651203601722,12.915448971403407,16.602681508387064,1.1698825808520965,845.3330013407686,396.15511883162105,9.192872546682565,15.735073861091394,18.223650980897094,1.6209694725100299,666.3009997497904,535.8216908797014,-179.0320015909782,139.6665720480803,227.06652976899443,208.84287878809732
290,651.6409456831436,395.86536027287326,23.25007837143994,-16.813367673607615,28.692428910881926,-5.034208922335491,673.2245585890876,382.54122463453996,21.583612905943937,-13.324135638333303,25.365033739034,-3.3273951718479253,693.1417060295356,372.70632103148097,19.917147440448048,-9.83490360305899,22.213016252774157,-3.152017486259844,711.3923880044878,366.36064946369623,18.25068197495216,-6.345671567784734,19.322394784214385,-2.8906214685597718,727.976604513944,363.5042099311858,16.58421650945627,-2.8564395325104215,16.828412998123447,-2.493981786090938,754.9475417186878,345.22172448742924,26.97093720474379,-18.28248544375657,32.58344253917016,15.75502954104671,771.5790862068856,344.03904901039266,16.631544488197733,-1.1826754770365824,16.673541715750858,-15.9099008234193,786.970852038164,345.67599842304406,15.391765831278462,1.6369494126514041,15.478567723936571,-1.1949739918142868,801.1228392125233,350.13257272538345,14.151987174359306,4.456574302339391,14.837108730999518,-0.6414589929370536,814.0350477299635,357.40877191741083,12.912208517440149,7.276199192027377,14.82120789544205,-0.01590083555746702,825.7074775904844,367.50459599912625,11.672429860520879,10.09582408171542,15.432798927534968,0.6115910320929174,836.1401287940861,380.42004497052966,10.432651203601722,12.915448971403407,16.602681508387064,1.1698825808520965,845.3330013407686,396.15511883162105,9.192872546682565,15.735073861091394,18.223650980897094,1.6209694725100299,666.3009997497904,535.8216908797014,-179.0320015909782,139.6665720480803,227.06652976899443,208.84287878809732,651.7109940469618,548.0907634057456,-14.590005702828648,12.269072526044283,19.06301148973863,-208.0035182792558
291,673.2245585890876,382.54122463453996,21.583612905943937,-13.324135638333303,25.365033739034,-3.3273951718479253,693.1417060295356,372.70632103148097,19.917147440448048,-9.83490360305899,22.213016252774157,-3.152017486259844,711.3923880044878,366.36064946369623,18.25068197495216,-6.345671567784734,19.322394784214385,-2.8906214685597718,727.976604513944,363.5042099311858,16.58421650945627,-2.8564395325104215,16.828412998123447,-2.493981786090938,754.9475417186878,345.22172448742924,26.97093720474379,-18.28248544375657,32.58344253917016,15.75502954104671,771.5790862068856,344.03904901039266,16.631544488197733,-1.1826754770365824,16.673541715750858,-15.9099008234193,786.970852038164,345.67599842304406,15.391765831278462,1.6369494126514041,15.478567723936571,-1.1949739918142868,801.1228392125233,350.13257272538345,14.151987174359306,4.456574302339391,14.837108730999518,-0.6414589929370536,814.0350477299635,357.40877191741083,12.912208517440149,7.276199192027377,14.82120789544205,-0.01590083555746702,825.7074775904844,367.50459599912625,11.672429860520879,10.09582408171542,15.432798927534968,0.6115910320929174,836.1401287940861,380.42004497052966,10.432651203601722,12.915448971403407,16.602681508387064,1.1698825808520965,845.3330013407686,396.15511883162105,9.192872546682565,15.735073861091394,18.223650980897094,1.6209694725100299,666.3009997497904,535.8216908797014,-179.0320015909782,139.6665720480803,227.06652976899443,208.84287878809732,651.7109940469618,548.0907634057456,-14.590005702828648,12.269072526044283,19.06301148973863,-208.0035182792558,624.22618076165,578.753415950363,-27.484813285311816,30.662652544617345,41.177824401009595,22.114812911270963
292,693.1417060295356,372.70632103148097,19.917147440448048,-9.83490360305899,22.213016252774157,-3.152017486259844,711.3923880044878,366.36064946369623,18.25068197495216,-6.345671567784734,19.322394784214385,-2.8906214685597718,727.976604513944,363.5042099311858,16.58421650945627,-2.8564395325104215,16.828412998123447,-2.493981786090938,754.9475417186878,345.22172448742924,26.97093720474379,-18.28248544375657,32.58344253917016,15.75502954104671,771.5790862068856,344.03904901039266,16.631544488197733,-1.1826754770365824,16.673541715750858,-15.9099008234193,786.970852038164,345.67599842304406,15.391765831278462,1.6369494126514041,15.478567723936571,-1.1949739918142868,801.1228392125233,350.13257272538345,14.151987174359306,4.456574302339391,14.837108730999518,-0.6414589929370536,814.0350477299635,357.40877191741083,12.912208517440149,7.276199192027377,14.82120789544205,-0.01590083555746702,825.7074775904844,367.50459599912625,11.672429860520879,10.09582408171542,15.432798927534968,0.6115910320929174,836.1401287940861,380.42004497052966,10.432651203601722,12.915448971403407,16.602681508387064,1.1698825808520965,845.3330013407686,396.15511883162105,9.192872546682565,15.735073861091394,18.223650980897094,1.6209694725100299,666.3009997497904,535.8216908797014,-179.0320015909782,139.6665720480803,227.06652976899443,208.84287878809732,651.7109940469618,548.0907634057456,-14.590005702828648,12.269072526044283,19.06301148973863,-208.0035182792558,624.22618076165,578.753415950363,-27.484813285311816,30.662652544617345,41.177824401009595,22.114812911270963,593.8484836264821,610.3599701583655,-30.377697135167864,31.606554208002535,43.838097040580905,2.6602726395713105
293,711.3923880044878,366.36064946369623,18.25068197495216,-6.345671567784734,19.322394784214385,-2.8906214685597718,727.976604513944,363.5042099311858,16.58421650945627,-2.8564395325104215,16.828412998123447,-2.493981786090938,754.9475417186878,345.22172448742924,26.97093720474379,-18.28248544375657,32.58344253917016,15.75502954104671,771.5790862068856,344.03904901039266,16.631544488197733,-1.1826754770365824,16.673541715750858,-15.9099008234193,786.970852038164,345.67599842304406,15.391765831278462,1.6369494126514041,15.478567723936571,-1.1949739918142868,801.1228392125233,350.13257272538345,14.151987174359306,4.456574302339391,14.837108730999518,-0.6414589929370536,814.0350477299635,357.40877191741083,12.912208517440149,7.276199192027377,14.82120789544205,-0.01590083555746702,825.7074775904844,367.50459599912625,11.672429860520879,10.09582408171542,15.432798927534968,0.6115910320929174,836.1401287940861,380.42004497052966,10.432651203601722,12.915448971403407,16.602681508387064,1.1698825808520965,845.3330013407686,396.15511883162105,9.192872546682565,15.735073861091394,18.223650980897094,1.6209694725100299,666.3009997497904,535.8216908797014,-179.0320015909782,139.6665720480803,227.06652976899443,208.84287878809732,651.7109940469618,548.0907634057456,-14.590005702828648,12.269072526044283,19.06301148973863,-208.0035182792558,624.22618076165,578.753415950363,-27.484813285311816,30.662652544617345,41.177824401009595,22.114812911270963,593.8484836264821,610.3599701583655,-30.377697135167864,31.606554208002535,43.838097040580905,2.6602726395713105,648.106122063234,498.9227448741791,54.257638436751904,-111.43722528418641,123.9441265561697,80.1060295155888
294,727.976604513944,363.5042099311858,16.58421650945627,-2.8564395325104215,16.828412998123447,-2.493981786090938,754.9475417186878,345.22172448742924,26.97093720474379,-18.28248544375657,32.58344253917016,15.75502954104671,771.5790862068856,344.03904901039266,16.631544488197733,-1.1826754770365824,16.673541715750858,-15.9099008234193,786.970852038164,345.67599842304406,15.391765831278462,1.6369494126514041,15.478567723936571,-1.1949739918142868,801.1228392125233,350.13257272538345,14.151987174359306,4.456574302339391,14.837108730999518,-0.6414589929370536,814.0350477299635,357.40877191741083,12.912208517440149,7.276199192027377,14.82120789544205,-0.01590083555746702,825.7074775904844,367.50459599912625,11.672429860520879,10.09582408171542,15.432798927534968,0.6115910320929174,836.1401287940861,380.42004497052966,10.432651203601722,12.915448971403407,16.602681508387064,1.1698825808520965,845.3330013407686,396.15511883162105,9.192872546682565,15.735073861091394,18.223650980897094,1.6209694725100299,666.3009997497904,535.8216908797014,-179.0320015909782,139.6665720480803,227.06652976899443,208.84287878809732,651.7109940469618,548.0907634057456,-14.590005702828648,12.269072526044283,19.06301148973863,-208.0035182792558,624.22618076165,578.753415950363,-27.484813285311816,30.662652544617345,41.177824401009595,22.114812911270963,593.8484836264821,610.3599701583655,-30.377697135167864,31.606554208002535,43.838097040580905,2.6602726395713105,648.106122063234,498.9227448741791,54.257638436751904,-111.43722528418641,123.9441265561697,80.1060295155888,649.041356389428,471.38814853122307,0.9352343261939495,-27.534596342956036,27.55047475116208,-96.39365180500762
295,754.9475417186878,345.22172448742924,26.97093720474379,-18.28248544375657,32.58344253917016,15.75502954104671,771.5790862068856,344.03904901039266,16.631544488197733,-1.1826754770365824,16.673541715750858,-15.9099008234193,786.970852038164,345.67599842304406,15.391765831278462,1.6369494126514041,15.478567723936571,-1.1949739918142868,801.1228392125233,350.13257272538345,14.151987174359306,4.456574302339391,14.837108730999518,-0.6414589929370536,814.0350477299635,357.40877191741083,12.912208517440149,7.276199192027377,14.82120789544205,-0.01590083555746702,825.7074775904844,367.50459599912625,11.672429860520879,10.09582408171542,15.432798927534968,0.6115910320929174,836.1401287940861,380.42004497052966,10.432651203601722,12.915448971403407,16.602681508387064,1.1698825808520965,845.3330013407686,396.15511883162105,9.192872546682565,15.735073861091394,18.223650980897094,1.6209694725100299,666.3009997497904,535.8216908797014,-179.0320015909782,139.6665720480803,227.06652976899443,208.84287878809732,651.7109940469618,548.0907634057456,-14.590005702828648,12.269072526044283,19.06301148973863,-208.0035182792558,624.22618076165,578.753415950363,-27.484813285311816,30.662652544617345,41.177824401009595,22.114812911270963,593.8484836264821,610.3599701583655,-30.377697135167864,31.606554208002535,43.838097040580905,2.6602726395713105,648.106122063234,498.9227448741791,54.257638436751904,-111.43722528418641,123.9441265561697,80.1060295155888,649.041356389428,471.38814853122307,0.9352343261939495,-27.534596342956036,27.55047475116208,-96.39365180500762,646.3570978467291,467.57725092950477,-2.684258542698899,-3.8108976017182954,4.6613500678273745,-22.889124683334707
296,771.5790862068856,344.03904901039266,16.631544488197733,-1.1826754770365824,16.673541715750858,-15.9099008234193,786.970852038164,345.67599842304406,15.391765831278462,1.6369494126514041,15.478567723936571,-1.1949739918142868,801.1228392125233,350.13257272538345,14.151987174359306,4.456574302339391,14.837108730999518,-0.6414589929370536,814.0350477299635,357.40877191741083,12.912208517440149,7.276199192027377,14.82120789544205,-0.01590083555746702,825.7074775904844,367.50459599912625,11.672429860520879,10.09582408171542,15.432798927534968,0.6115910320929174,836.1401287940861,380.42004497052966,10.432651203601722,12.915448971403407,16.602681508387064,1.1698825808520965,845.3330013407686,396.15511883162105,9.192872546682565,15.735073861091394,18.223650980897094,1.6209694725100299,666.3009997497904,535.8216908797014,-179.0320015909782,139.6665720480803,227.06652976899443,208.84287878809732,651.7109940469618,548.0907634057456,-14.590005702828648,12.269072526044283,19.06301148973863,-208.0035182792558,624.22618076165,578.753415950363,-27.484813285311816,30.662652544617345,41.177824401009595,22.114812911270963,593.8484836264821,610.3599701583655,-30.377697135167864,31.606554208002535,43.838097040580905,2.6602726395713105,648.106122063234,498.9227448741791,54.257638436751904,-111.43722528418641,123.9441265561697,80.1060295155888,649.041356389428,471.38814853122307,0.9352343261939495,-27.534596342956036,27.55047475116208,-96.39365180500762,646.3570978467291,467.57725092950477,-2.684258542698899,-3.8108976017182954,4.6613500678273745,-22.889124683334707,645.3061220393993,457.88866239440034,-1.0509758073297917,-9.68858853510443,9.745424462287392,5.084074394460018
